timestamp,rangers_cents,rangers_decimal,rangers_probability,blackhawks_cents,blackhawks_decimal,blackhawks_probability,latency_ms
2025-12-11 00:55:12.467,60,1.67,0.60,48,2.10,0.48,424
2025-12-11 00:55:13.399,60,1.67,0.60,48,2.10,0.48,421
2025-12-11 00:55:14.330,60,1.67,0.60,48,2.10,0.48,422
2025-12-11 00:55:15.264,60,1.67,0.60,48,2.10,0.48,423
2025-12-11 00:55:16.212,60,1.67,0.60,48,2.10,0.48,438
2025-12-11 00:55:17.141,60,1.67,0.60,48,2.10,0.48,424
2025-12-11 00:55:18.057,60,1.67,0.60,48,2.10,0.48,416
2025-12-11 00:55:19.000,60,1.67,0.60,48,2.10,0.48,432
2025-12-11 00:55:19.956,60,1.67,0.60,48,2.10,0.48,446
2025-12-11 00:55:20.894,60,1.67,0.60,48,2.10,0.48,432
2025-12-11 00:55:21.840,60,1.67,0.60,48,2.10,0.48,437
2025-12-11 00:55:22.782,60,1.67,0.60,48,2.10,0.48,432
2025-12-11 00:55:23.752,60,1.67,0.60,48,2.10,0.48,459
2025-12-11 00:55:24.674,60,1.67,0.60,48,2.10,0.48,418
2025-12-11 00:55:31.089,60,1.67,0.60,48,2.10,0.48,444
2025-12-11 00:55:32.041,60,1.67,0.60,48,2.10,0.48,441
2025-12-11 00:55:32.972,60,1.67,0.60,48,2.10,0.48,421
2025-12-11 00:55:33.902,60,1.67,0.60,48,2.10,0.48,420
2025-12-11 00:55:34.822,60,1.67,0.60,48,2.10,0.48,417
2025-12-11 00:55:35.774,60,1.67,0.60,48,2.10,0.48,441
2025-12-11 00:55:36.719,60,1.67,0.60,48,2.10,0.48,435
2025-12-11 00:55:37.666,60,1.67,0.60,48,2.10,0.48,436
2025-12-11 00:55:38.608,60,1.67,0.60,48,2.10,0.48,431
2025-12-11 00:55:39.559,60,1.67,0.60,48,2.10,0.48,441
2025-12-11 00:55:40.490,60,1.67,0.60,48,2.10,0.48,419
2025-12-11 00:55:41.446,60,1.67,0.60,48,2.10,0.48,445
2025-12-11 00:55:42.379,60,1.67,0.60,48,2.10,0.48,422
2025-12-11 00:55:43.308,60,1.67,0.60,48,2.10,0.48,419
2025-12-11 00:55:44.246,60,1.67,0.60,48,2.10,0.48,427
2025-12-11 00:55:45.191,60,1.67,0.60,48,2.10,0.48,433
2025-12-11 00:55:46.119,62,1.62,0.62,45,2.20,0.45,417
2025-12-11 00:55:47.042,62,1.62,0.62,45,2.20,0.45,417
2025-12-11 00:55:47.982,62,1.62,0.62,45,2.20,0.45,429
2025-12-11 00:55:48.970,62,1.62,0.62,45,2.20,0.45,477
2025-12-11 00:55:49.910,62,1.62,0.62,45,2.20,0.45,429
2025-12-11 00:55:50.828,62,1.62,0.62,45,2.20,0.45,417
2025-12-11 00:55:51.785,62,1.62,0.62,45,2.20,0.45,446
2025-12-11 00:55:52.733,62,1.62,0.62,45,2.20,0.45,438
2025-12-11 00:55:53.676,62,1.62,0.62,45,2.20,0.45,440
2025-12-11 00:55:54.620,62,1.62,0.62,45,2.20,0.45,435
2025-12-11 00:55:58.658,62,1.62,0.62,45,2.20,0.45,446
2025-12-11 00:55:59.595,62,1.62,0.62,45,2.20,0.45,435
2025-12-11 00:56:00.540,62,1.62,0.62,45,2.20,0.45,438
2025-12-11 00:56:01.494,60,1.67,0.60,48,2.10,0.48,443
2025-12-11 00:56:02.438,60,1.67,0.60,48,2.10,0.48,439
2025-12-11 00:56:03.373,60,1.67,0.60,48,2.10,0.48,425
2025-12-11 00:56:04.323,60,1.67,0.60,48,2.10,0.48,440
2025-12-11 00:56:05.265,60,1.67,0.60,48,2.10,0.48,431
2025-12-11 00:56:06.216,60,1.67,0.60,48,2.10,0.48,440
2025-12-11 00:56:07.187,60,1.67,0.60,48,2.10,0.48,460
2025-12-11 00:56:08.114,60,1.67,0.60,48,2.10,0.48,416
2025-12-11 00:56:09.039,60,1.67,0.60,48,2.10,0.48,414
2025-12-11 00:56:09.990,60,1.67,0.60,48,2.10,0.48,440
2025-12-11 00:56:10.937,60,1.67,0.60,48,2.10,0.48,436
2025-12-11 00:56:11.872,60,1.67,0.60,48,2.10,0.48,426
2025-12-11 00:56:12.821,60,1.67,0.60,48,2.10,0.48,439
2025-12-11 00:56:13.756,62,1.62,0.62,45,2.20,0.45,423
2025-12-11 00:56:14.680,62,1.62,0.62,45,2.20,0.45,417
2025-12-11 00:56:15.603,62,1.62,0.62,45,2.20,0.45,416
2025-12-11 00:56:16.552,62,1.62,0.62,45,2.20,0.45,439
2025-12-11 00:56:17.494,62,1.62,0.62,45,2.20,0.45,431
2025-12-11 00:56:18.438,62,1.62,0.62,45,2.20,0.45,437
2025-12-11 00:56:19.369,62,1.62,0.62,45,2.20,0.45,420
2025-12-11 00:56:20.306,62,1.62,0.62,45,2.20,0.45,432
2025-12-11 00:56:21.250,62,1.62,0.62,45,2.20,0.45,433
2025-12-11 00:56:22.188,62,1.62,0.62,45,2.20,0.45,433
2025-12-11 00:56:23.156,62,1.62,0.62,45,2.20,0.45,464
2025-12-11 00:56:24.083,62,1.62,0.62,45,2.20,0.45,416
2025-12-11 00:56:25.012,62,1.62,0.62,45,2.20,0.45,418
2025-12-11 00:56:30.803,60,1.67,0.60,48,2.10,0.48,448
2025-12-11 00:56:31.726,60,1.67,0.60,48,2.10,0.48,418
2025-12-11 00:56:32.662,60,1.67,0.60,48,2.10,0.48,426
2025-12-11 00:56:33.604,60,1.67,0.60,48,2.10,0.48,432
2025-12-11 00:56:34.541,60,1.67,0.60,48,2.10,0.48,426
2025-12-11 00:56:35.479,60,1.67,0.60,48,2.10,0.48,432
2025-12-11 00:56:36.411,60,1.67,0.60,48,2.10,0.48,421
2025-12-11 00:56:37.348,60,1.67,0.60,48,2.10,0.48,427
2025-12-11 00:56:38.348,60,1.67,0.60,48,2.10,0.48,490
2025-12-11 00:56:39.291,60,1.67,0.60,48,2.10,0.48,432
2025-12-11 00:56:40.242,60,1.67,0.60,48,2.10,0.48,440
2025-12-11 00:56:41.190,60,1.67,0.60,48,2.10,0.48,444
2025-12-11 00:56:42.130,60,1.67,0.60,48,2.10,0.48,429
2025-12-11 00:56:43.069,60,1.67,0.60,48,2.10,0.48,433
2025-12-11 00:56:44.000,60,1.67,0.60,48,2.10,0.48,420
2025-12-11 00:56:44.957,60,1.67,0.60,48,2.10,0.48,446
2025-12-11 00:56:45.886,60,1.67,0.60,48,2.10,0.48,418
2025-12-11 00:56:46.838,60,1.67,0.60,48,2.10,0.48,441
2025-12-11 00:56:47.770,60,1.67,0.60,48,2.10,0.48,422
2025-12-11 00:56:48.740,60,1.67,0.60,48,2.10,0.48,459
2025-12-11 00:56:49.686,60,1.67,0.60,48,2.10,0.48,435
2025-12-11 00:56:50.613,60,1.67,0.60,48,2.10,0.48,417
2025-12-11 00:56:51.541,60,1.67,0.60,48,2.10,0.48,418
2025-12-11 00:56:52.474,60,1.67,0.60,48,2.10,0.48,422
2025-12-11 00:56:53.407,60,1.67,0.60,48,2.10,0.48,432
2025-12-11 00:56:54.348,60,1.67,0.60,48,2.10,0.48,430
2025-12-11 00:56:57.807,60,1.67,0.60,48,2.10,0.48,441
2025-12-11 00:56:58.737,60,1.67,0.60,48,2.10,0.48,421
2025-12-11 00:56:59.668,60,1.67,0.60,48,2.10,0.48,420
2025-12-11 00:57:00.607,60,1.67,0.60,48,2.10,0.48,431
2025-12-11 00:57:01.535,60,1.67,0.60,48,2.10,0.48,417
2025-12-11 00:57:02.474,60,1.67,0.60,48,2.10,0.48,429
2025-12-11 00:57:03.419,60,1.67,0.60,48,2.10,0.48,434
2025-12-11 00:57:04.347,60,1.67,0.60,48,2.10,0.48,417
2025-12-11 00:57:05.286,60,1.67,0.60,48,2.10,0.48,430
2025-12-11 00:57:06.229,60,1.67,0.60,48,2.10,0.48,433
2025-12-11 00:57:07.174,60,1.67,0.60,48,2.10,0.48,437
2025-12-11 00:57:08.099,60,1.67,0.60,48,2.10,0.48,424
2025-12-11 00:57:09.037,60,1.67,0.60,48,2.10,0.48,427
2025-12-11 00:57:09.975,60,1.67,0.60,48,2.10,0.48,427
2025-12-11 00:57:10.960,60,1.67,0.60,48,2.10,0.48,476
2025-12-11 00:57:11.893,60,1.67,0.60,48,2.10,0.48,423
2025-12-11 00:57:12.838,60,1.67,0.60,48,2.10,0.48,434
2025-12-11 00:57:13.779,60,1.67,0.60,48,2.10,0.48,431
2025-12-11 00:57:14.704,60,1.67,0.60,48,2.10,0.48,414
2025-12-11 00:57:15.641,60,1.67,0.60,48,2.10,0.48,433
2025-12-11 00:57:16.667,60,1.67,0.60,48,2.10,0.48,523
2025-12-11 00:57:17.603,60,1.67,0.60,48,2.10,0.48,424
2025-12-11 00:57:18.529,60,1.67,0.60,48,2.10,0.48,423
2025-12-11 00:57:19.473,60,1.67,0.60,48,2.10,0.48,437
2025-12-11 00:57:20.406,60,1.67,0.60,48,2.10,0.48,428
2025-12-11 00:57:21.343,60,1.67,0.60,48,2.10,0.48,432
2025-12-11 00:57:22.289,60,1.67,0.60,48,2.10,0.48,435
2025-12-11 00:57:23.215,60,1.67,0.60,48,2.10,0.48,416
2025-12-11 00:57:24.143,60,1.67,0.60,48,2.10,0.48,417
2025-12-11 00:57:28.488,60,1.67,0.60,48,2.10,0.48,457
2025-12-11 00:57:29.427,60,1.67,0.60,48,2.10,0.48,431
2025-12-11 00:57:30.354,60,1.67,0.60,48,2.10,0.48,424
2025-12-11 00:57:31.285,60,1.67,0.60,48,2.10,0.48,426
2025-12-11 00:57:32.209,60,1.67,0.60,48,2.10,0.48,422
2025-12-11 00:57:33.131,60,1.67,0.60,48,2.10,0.48,417
2025-12-11 00:57:34.063,60,1.67,0.60,48,2.10,0.48,422
2025-12-11 00:57:35.014,60,1.67,0.60,48,2.10,0.48,440
2025-12-11 00:57:35.942,60,1.67,0.60,48,2.10,0.48,417
2025-12-11 00:57:36.877,60,1.67,0.60,48,2.10,0.48,424
2025-12-11 00:57:37.808,60,1.67,0.60,48,2.10,0.48,421
2025-12-11 00:57:38.736,60,1.67,0.60,48,2.10,0.48,420
2025-12-11 00:57:39.687,60,1.67,0.60,48,2.10,0.48,441
2025-12-11 00:57:40.611,60,1.67,0.60,48,2.10,0.48,421
2025-12-11 00:57:41.560,60,1.67,0.60,48,2.10,0.48,443
2025-12-11 00:57:42.510,60,1.67,0.60,48,2.10,0.48,444
2025-12-11 00:57:43.438,60,1.67,0.60,48,2.10,0.48,417
2025-12-11 00:57:44.368,60,1.67,0.60,48,2.10,0.48,419
2025-12-11 00:57:45.319,60,1.67,0.60,48,2.10,0.48,441
2025-12-11 00:57:46.264,60,1.67,0.60,48,2.10,0.48,434
2025-12-11 00:57:47.217,60,1.67,0.60,48,2.10,0.48,442
2025-12-11 00:57:48.142,60,1.67,0.60,48,2.10,0.48,415
2025-12-11 00:57:49.110,60,1.67,0.60,48,2.10,0.48,457
2025-12-11 00:57:50.036,60,1.67,0.60,48,2.10,0.48,415
2025-12-11 00:57:50.973,60,1.67,0.60,48,2.10,0.48,435
2025-12-11 00:57:51.917,60,1.67,0.60,48,2.10,0.48,433
2025-12-11 00:57:52.853,60,1.67,0.60,48,2.10,0.48,425
2025-12-11 00:57:53.778,60,1.67,0.60,48,2.10,0.48,415
2025-12-11 00:57:54.728,60,1.67,0.60,48,2.10,0.48,440
2025-12-11 00:57:58.783,60,1.67,0.60,48,2.10,0.48,446
2025-12-11 00:57:59.712,60,1.67,0.60,48,2.10,0.48,418
2025-12-11 00:58:00.632,60,1.67,0.60,48,2.10,0.48,415
2025-12-11 00:58:01.585,60,1.67,0.60,48,2.10,0.48,443
2025-12-11 00:58:02.519,60,1.67,0.60,48,2.10,0.48,423
2025-12-11 00:58:03.455,60,1.67,0.60,48,2.10,0.48,428
2025-12-11 00:58:04.386,60,1.67,0.60,48,2.10,0.48,424
2025-12-11 00:58:05.316,60,1.67,0.60,48,2.10,0.48,418
2025-12-11 00:58:06.248,60,1.67,0.60,48,2.10,0.48,422
2025-12-11 00:58:07.179,60,1.67,0.60,48,2.10,0.48,420
2025-12-11 00:58:08.105,60,1.67,0.60,48,2.10,0.48,417
2025-12-11 00:58:09.034,60,1.67,0.60,48,2.10,0.48,418
2025-12-11 00:58:09.977,60,1.67,0.60,48,2.10,0.48,432
2025-12-11 00:58:10.929,60,1.67,0.60,48,2.10,0.48,442
2025-12-11 00:58:11.858,60,1.67,0.60,48,2.10,0.48,421
2025-12-11 00:58:12.789,60,1.67,0.60,48,2.10,0.48,421
2025-12-11 00:58:13.740,60,1.67,0.60,48,2.10,0.48,440
2025-12-11 00:58:14.668,60,1.67,0.60,48,2.10,0.48,421
2025-12-11 00:58:15.617,60,1.67,0.60,48,2.10,0.48,439
2025-12-11 00:58:16.568,60,1.67,0.60,48,2.10,0.48,440
2025-12-11 00:58:17.500,60,1.67,0.60,48,2.10,0.48,422
2025-12-11 00:58:18.446,60,1.67,0.60,48,2.10,0.48,435
2025-12-11 00:58:19.376,60,1.67,0.60,48,2.10,0.48,419
2025-12-11 00:58:20.309,60,1.67,0.60,48,2.10,0.48,422
2025-12-11 00:58:21.252,60,1.67,0.60,48,2.10,0.48,432
2025-12-11 00:58:22.187,60,1.67,0.60,48,2.10,0.48,425
2025-12-11 00:58:23.118,60,1.67,0.60,48,2.10,0.48,420
2025-12-11 00:58:24.066,60,1.67,0.60,48,2.10,0.48,445
2025-12-11 00:58:30.449,60,1.67,0.60,48,2.10,0.48,427
2025-12-11 00:58:31.372,60,1.67,0.60,48,2.10,0.48,416
2025-12-11 00:58:32.323,60,1.67,0.60,48,2.10,0.48,444
2025-12-11 00:58:33.252,60,1.67,0.60,48,2.10,0.48,423
2025-12-11 00:58:34.198,60,1.67,0.60,48,2.10,0.48,441
