timestamp,team_one_name,team_two_name,moneyline_team_one_maker_percent_odds,moneyline_team_one_taker_percent_odds,moneyline_team_two_maker_percent_odds,moneyline_team_two_taker_percent_odds,spread_1_5_outcome_one_maker_percent_odds,spread_1_5_outcome_one_taker_percent_odds,spread_1_5_outcome_two_maker_percent_odds,spread_1_5_outcome_two_taker_percent_odds,total_5_5_over_maker_percent_odds,total_5_5_over_taker_percent_odds,total_5_5_under_maker_percent_odds,total_5_5_under_taker_percent_odds,total_6_5_over_maker_percent_odds,total_6_5_over_taker_percent_odds,total_6_5_under_maker_percent_odds,total_6_5_under_taker_percent_odds
2025-12-11T05:43:21.055165,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:43:21.055165,Chicago Blackhawks,New York Rangers,,,,,64.12,35.88,35.5,64.5,,,,,,,,
2025-12-11T05:43:21.055165,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:43:27.685140,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:43:27.685140,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:43:27.685140,Chicago Blackhawks,New York Rangers,,,,,64.12,35.88,35.5,64.5,,,,,,,,
2025-12-11T05:43:27.685140,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:43:34.338706,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:43:34.338706,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:43:34.338706,Chicago Blackhawks,New York Rangers,,,,,64.12,35.88,35.5,64.5,,,,,,,,
2025-12-11T05:43:34.338706,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:43:41.013373,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:43:41.013373,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:43:41.013373,Chicago Blackhawks,New York Rangers,,,,,64.12,35.88,35.5,64.5,,,,,,,,
2025-12-11T05:43:41.013373,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:43:47.649819,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:43:47.649819,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:43:47.649819,Chicago Blackhawks,New York Rangers,,,,,64.12,35.88,35.5,64.5,,,,,,,,
2025-12-11T05:43:47.649819,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:43:54.283043,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:43:54.283043,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:43:54.283043,Chicago Blackhawks,New York Rangers,,,,,64.12,35.88,35.5,64.5,,,,,,,,
2025-12-11T05:43:54.283043,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:44:01.087596,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:44:01.087596,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:44:01.087596,Chicago Blackhawks,New York Rangers,,,,,64.12,35.88,35.5,64.5,,,,,,,,
2025-12-11T05:44:01.087596,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:44:08.609172,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:44:08.609172,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:44:08.609172,Chicago Blackhawks,New York Rangers,,,,,64.12,35.88,35.5,64.5,,,,,,,,
2025-12-11T05:44:08.609172,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:44:15.508288,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:44:15.508288,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:44:15.508288,Chicago Blackhawks,New York Rangers,,,,,64.12,35.88,35.5,64.5,,,,,,,,
2025-12-11T05:44:15.508288,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:44:22.134163,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:44:22.134163,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:44:22.134163,Chicago Blackhawks,New York Rangers,,,,,64.12,35.88,35.5,64.5,,,,,,,,
2025-12-11T05:44:22.134163,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:44:28.771991,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:44:28.771991,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:44:28.771991,Chicago Blackhawks,New York Rangers,,,,,64.12,35.88,35.5,64.5,,,,,,,,
2025-12-11T05:44:28.771991,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:44:35.454324,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:44:35.454324,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:44:35.454324,Chicago Blackhawks,New York Rangers,,,,,64.12,35.88,35.5,64.5,,,,,,,,
2025-12-11T05:44:35.454324,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:44:42.101000,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:44:42.101000,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:44:42.101000,Chicago Blackhawks,New York Rangers,,,,,64.12,35.88,35.5,64.5,,,,,,,,
2025-12-11T05:44:42.101000,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:44:48.728299,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:44:48.728299,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:44:48.728299,Chicago Blackhawks,New York Rangers,,,,,64.12,35.88,35.5,64.5,,,,,,,,
2025-12-11T05:44:48.728299,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:44:55.395681,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:44:55.395681,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:44:55.395681,Chicago Blackhawks,New York Rangers,,,,,64.12,35.88,35.5,64.5,,,,,,,,
2025-12-11T05:44:55.395681,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:45:02.053690,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:45:02.053690,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:45:02.053690,Chicago Blackhawks,New York Rangers,,,,,64.12,35.88,35.5,64.5,,,,,,,,
2025-12-11T05:45:02.053690,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:45:08.677536,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:45:08.677536,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:45:08.677536,Chicago Blackhawks,New York Rangers,,,,,64.12,35.88,35.5,64.5,,,,,,,,
2025-12-11T05:45:08.677536,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:45:15.319944,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:45:15.319944,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:45:15.319944,Chicago Blackhawks,New York Rangers,,,,,64.12,35.88,35.5,64.5,,,,,,,,
2025-12-11T05:45:15.319944,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:45:21.962346,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:45:21.962346,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:45:21.962346,Chicago Blackhawks,New York Rangers,,,,,64.12,35.88,35.5,64.5,,,,,,,,
2025-12-11T05:45:21.962346,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:45:28.602392,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:45:28.602392,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:45:28.602392,Chicago Blackhawks,New York Rangers,,,,,64.12,35.88,35.5,64.5,,,,,,,,
2025-12-11T05:45:28.602392,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:45:35.367295,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:45:35.367295,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:45:35.367295,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,32.75,67.25,,,,,,,,
2025-12-11T05:45:35.367295,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:45:39.069912,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:45:39.069912,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:45:39.069912,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,32.88,67.12,,,,,,,,
2025-12-11T05:45:39.069912,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:45:42.741332,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:45:42.741332,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:45:42.741332,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.25,66.75,,,,,,,,
2025-12-11T05:45:42.741332,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:45:46.414852,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:45:46.414852,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:45:46.414852,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.25,66.75,,,,,,,,
2025-12-11T05:45:46.414852,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:45:50.115068,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:45:50.115068,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:45:50.115068,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.25,66.75,,,,,,,,
2025-12-11T05:45:50.115068,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:45:53.755756,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:45:53.755756,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:45:53.755756,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.25,66.75,,,,,,,,
2025-12-11T05:45:53.755756,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:45:57.388270,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:45:57.388270,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:45:57.388270,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.25,66.75,,,,,,,,
2025-12-11T05:45:57.388270,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:46:01.046626,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:46:01.046626,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:46:01.046626,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.25,66.75,,,,,,,,
2025-12-11T05:46:01.046626,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:46:04.778396,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:46:04.778396,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:46:04.778396,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.25,66.75,,,,,,,,
2025-12-11T05:46:04.778396,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:46:08.438331,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:46:08.438331,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:46:08.438331,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.25,66.75,,,,,,,,
2025-12-11T05:46:08.438331,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.75,62.25,52.88,47.12
2025-12-11T05:46:12.064810,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:46:12.064810,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:46:12.064810,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.25,66.75,,,,,,,,
2025-12-11T05:46:12.064810,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.5,62.5,53.12,46.88
2025-12-11T05:46:15.690953,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:46:15.690953,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:46:15.690953,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.25,66.75,,,,,,,,
2025-12-11T05:46:15.690953,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.5,62.5,53.12,46.88
2025-12-11T05:46:19.332503,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:46:19.332503,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:46:19.332503,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.25,66.75,,,,,,,,
2025-12-11T05:46:19.332503,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.5,62.5,53.12,46.88
2025-12-11T05:46:23.012407,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:46:23.012407,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:46:23.012407,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.25,66.75,,,,,,,,
2025-12-11T05:46:23.012407,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.5,62.5,53.12,46.88
2025-12-11T05:46:26.649309,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:46:26.649309,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:46:26.649309,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.25,66.75,,,,,,,,
2025-12-11T05:46:26.649309,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.5,62.5,53.12,46.88
2025-12-11T05:46:30.279037,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:46:30.279037,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:46:30.279037,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.25,66.75,,,,,,,,
2025-12-11T05:46:30.279037,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.5,62.5,53.12,46.88
2025-12-11T05:46:33.950819,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:46:33.950819,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:46:33.950819,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.25,66.75,,,,,,,,
2025-12-11T05:46:33.950819,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.5,62.5,53.12,46.88
2025-12-11T05:46:37.676302,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:46:37.676302,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:46:37.676302,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.25,66.75,,,,,,,,
2025-12-11T05:46:37.676302,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.5,62.5,53.12,46.88
2025-12-11T05:46:41.304407,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:46:41.304407,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:46:41.304407,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.25,66.75,,,,,,,,
2025-12-11T05:46:41.304407,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.5,62.5,53.12,46.88
2025-12-11T05:46:44.997930,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:46:44.997930,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:46:44.997930,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.25,66.75,,,,,,,,
2025-12-11T05:46:44.997930,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.5,62.5,53.12,46.88
2025-12-11T05:46:48.685552,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:46:48.685552,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:46:48.685552,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.25,66.75,,,,,,,,
2025-12-11T05:46:48.685552,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.5,62.5,53.12,46.88
2025-12-11T05:46:52.330503,Chicago Blackhawks,New York Rangers,41.88,58.13,57.5,42.5,,,,,,,,,,,,
2025-12-11T05:46:52.330503,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:46:52.330503,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,33.25,66.75,,,,,,,,
2025-12-11T05:46:52.330503,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.5,62.5,53.12,46.88
2025-12-11T05:46:55.985947,Chicago Blackhawks,New York Rangers,41.88,58.13,57.0,43.0,,,,,,,,,,,,
2025-12-11T05:46:55.985947,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:46:55.985947,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,32.88,67.12,,,,,,,,
2025-12-11T05:46:55.985947,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.5,62.5,53.12,46.88
2025-12-11T05:46:59.660343,Chicago Blackhawks,New York Rangers,41.75,58.25,57.0,43.0,,,,,,,,,,,,
2025-12-11T05:46:59.660343,Chicago Blackhawks,New York Rangers,,,,,,,,,51.5,48.5,45.38,54.62,,,,
2025-12-11T05:46:59.660343,Chicago Blackhawks,New York Rangers,,,,,64.0,36.0,32.75,67.25,,,,,,,,
2025-12-11T05:46:59.660343,Chicago Blackhawks,New York Rangers,,,,,,,,,,,,,37.62,62.38,53.0,47.0
2025-12-11T05:47:03.449854,Chicago Blackhawks,New York Rangers,41.5,58.5,57.0,43.0,,,,,,,,,,,,
2025-12-11T05:47:03.449854,Chicago Blackhawks,New York Rangers,,,,,,,,,51.12,48.88,44.62,55.38,,,,
2025-12-11T05:47:03.449854,Chicago Blackhawks,New York Rangers,,,,,63.38,36.62,32.75,67.25,,,,,,,,
2025-12-11T05:47:07.235859,Chicago Blackhawks,New York Rangers,41.5,58.5,57.0,43.0,,,,,,,,,,,,
2025-12-11T05:47:07.235859,Chicago Blackhawks,New York Rangers,,,,,,,,,51.12,48.88,44.62,55.38,,,,
2025-12-11T05:47:07.235859,Chicago Blackhawks,New York Rangers,,,,,63.38,36.62,32.75,67.25,,,,,,,,
2025-12-11T05:47:10.963004,Chicago Blackhawks,New York Rangers,41.5,58.5,57.0,43.0,,,,,,,,,,,,
2025-12-11T05:47:10.963004,Chicago Blackhawks,New York Rangers,,,,,,,,,51.12,48.88,44.62,55.38,,,,
2025-12-11T05:47:10.963004,Chicago Blackhawks,New York Rangers,,,,,63.38,36.62,32.75,67.25,,,,,,,,
2025-12-11T05:47:14.616617,Chicago Blackhawks,New York Rangers,41.5,58.5,57.0,43.0,,,,,,,,,,,,
2025-12-11T05:47:14.616617,Chicago Blackhawks,New York Rangers,,,,,,,,,51.12,48.88,44.62,55.38,,,,
2025-12-11T05:47:14.616617,Chicago Blackhawks,New York Rangers,,,,,63.38,36.62,32.75,67.25,,,,,,,,
2025-12-11T05:47:18.275105,Chicago Blackhawks,New York Rangers,41.5,58.5,57.0,43.0,,,,,,,,,,,,
2025-12-11T05:47:18.275105,Chicago Blackhawks,New York Rangers,,,,,,,,,51.12,48.88,44.62,55.38,,,,
2025-12-11T05:47:18.275105,Chicago Blackhawks,New York Rangers,,,,,63.38,36.62,32.75,67.25,,,,,,,,
2025-12-11T05:47:21.967894,Chicago Blackhawks,New York Rangers,41.5,58.5,57.0,43.0,,,,,,,,,,,,
2025-12-11T05:47:21.967894,Chicago Blackhawks,New York Rangers,,,,,,,,,51.12,48.88,44.62,55.38,,,,
2025-12-11T05:47:21.967894,Chicago Blackhawks,New York Rangers,,,,,63.38,36.62,32.75,67.25,,,,,,,,
2025-12-11T05:47:25.650024,Chicago Blackhawks,New York Rangers,41.5,58.5,57.0,43.0,,,,,,,,,,,,
2025-12-11T05:47:25.650024,Chicago Blackhawks,New York Rangers,,,,,,,,,51.12,48.88,44.62,55.38,,,,
2025-12-11T05:47:25.650024,Chicago Blackhawks,New York Rangers,,,,,63.38,36.62,32.75,67.25,,,,,,,,
2025-12-11T05:47:29.285515,Chicago Blackhawks,New York Rangers,41.5,58.5,57.0,43.0,,,,,,,,,,,,
2025-12-11T05:47:29.285515,Chicago Blackhawks,New York Rangers,,,,,,,,,51.12,48.88,44.62,55.38,,,,
2025-12-11T05:47:29.285515,Chicago Blackhawks,New York Rangers,,,,,63.38,36.62,32.75,67.25,,,,,,,,
2025-12-11T05:47:32.941164,Chicago Blackhawks,New York Rangers,41.5,58.5,57.0,43.0,,,,,,,,,,,,
2025-12-11T05:47:32.941164,Chicago Blackhawks,New York Rangers,,,,,,,,,51.12,48.88,44.62,55.38,,,,
2025-12-11T05:47:32.941164,Chicago Blackhawks,New York Rangers,,,,,63.38,36.62,32.75,67.25,,,,,,,,
2025-12-11T05:47:36.559522,Chicago Blackhawks,New York Rangers,41.5,58.5,57.0,43.0,,,,,,,,,,,,
2025-12-11T05:47:36.559522,Chicago Blackhawks,New York Rangers,,,,,,,,,51.12,48.88,44.62,55.38,,,,
2025-12-11T05:47:36.559522,Chicago Blackhawks,New York Rangers,,,,,63.38,36.62,32.75,67.25,,,,,,,,
2025-12-11T05:47:40.200205,Chicago Blackhawks,New York Rangers,41.5,58.5,57.0,43.0,,,,,,,,,,,,
2025-12-11T05:47:40.200205,Chicago Blackhawks,New York Rangers,,,,,,,,,51.12,48.88,44.62,55.38,,,,
2025-12-11T05:47:40.200205,Chicago Blackhawks,New York Rangers,,,,,63.38,36.62,32.75,67.25,,,,,,,,
2025-12-11T05:47:43.884372,Chicago Blackhawks,New York Rangers,41.5,58.5,57.0,43.0,,,,,,,,,,,,
2025-12-11T05:47:43.884372,Chicago Blackhawks,New York Rangers,,,,,,,,,51.12,48.88,44.62,55.38,,,,
2025-12-11T05:47:43.884372,Chicago Blackhawks,New York Rangers,,,,,63.38,36.62,32.75,67.25,,,,,,,,
2025-12-11T05:47:47.673724,Chicago Blackhawks,New York Rangers,41.5,58.5,57.0,43.0,,,,,,,,,,,,
2025-12-11T05:47:47.673724,Chicago Blackhawks,New York Rangers,,,,,,,,,51.12,48.88,44.62,55.38,,,,
2025-12-11T05:47:47.673724,Chicago Blackhawks,New York Rangers,,,,,63.38,36.62,32.75,67.25,,,,,,,,
2025-12-11T05:47:51.374025,Chicago Blackhawks,New York Rangers,41.5,58.5,57.0,43.0,,,,,,,,,,,,
2025-12-11T05:47:51.374025,Chicago Blackhawks,New York Rangers,,,,,,,,,51.12,48.88,44.62,55.38,,,,
2025-12-11T05:47:51.374025,Chicago Blackhawks,New York Rangers,,,,,63.38,36.62,32.75,67.25,,,,,,,,
2025-12-11T05:47:55.067608,Chicago Blackhawks,New York Rangers,41.5,58.5,57.0,43.0,,,,,,,,,,,,
2025-12-11T05:47:55.067608,Chicago Blackhawks,New York Rangers,,,,,,,,,51.12,48.88,44.62,55.38,,,,
2025-12-11T05:47:55.067608,Chicago Blackhawks,New York Rangers,,,,,63.38,36.62,32.75,67.25,,,,,,,,
