timestamp,tulane_cents,tulane_decimal,tulane_probability,northtexas_cents,northtexas_decimal,northtexas_probability,latency_ms
2025-12-06 02:11:18.972,97,1.03,0.97,11,9.00,0.11,542
2025-12-06 02:11:20.014,97,1.03,0.97,11,9.00,0.11,539
2025-12-06 02:11:21.062,97,1.03,0.97,11,9.00,0.11,541
2025-12-06 02:11:22.107,97,1.03,0.97,11,9.00,0.11,544
2025-12-06 02:11:23.135,97,1.03,0.97,11,9.00,0.11,527
2025-12-06 02:11:24.180,97,1.03,0.97,11,9.00,0.11,533
2025-12-06 02:11:25.229,97,1.03,0.97,11,9.00,0.11,542
2025-12-06 02:11:26.268,97,1.03,0.97,11,9.00,0.11,538
2025-12-06 02:11:27.313,97,1.03,0.97,11,9.00,0.11,534
2025-12-06 02:11:28.345,97,1.03,0.97,11,9.00,0.11,530
2025-12-06 02:11:29.385,97,1.03,0.97,11,9.00,0.11,530
2025-12-06 02:11:30.423,97,1.03,0.97,11,9.00,0.11,527
2025-12-06 02:11:31.472,97,1.03,0.97,11,9.00,0.11,538
2025-12-06 02:11:32.522,97,1.03,0.97,11,9.00,0.11,540
2025-12-06 02:11:33.556,97,1.03,0.97,11,9.00,0.11,525
2025-12-06 02:11:34.595,97,1.03,0.97,11,9.00,0.11,532
2025-12-06 02:11:35.640,97,1.03,0.97,11,9.00,0.11,534
2025-12-06 02:11:36.681,97,1.03,0.97,11,9.00,0.11,530
2025-12-06 02:11:37.724,97,1.03,0.97,11,9.00,0.11,532
2025-12-06 02:11:38.761,98,1.02,0.98,10,10.00,0.10,526
2025-12-06 02:11:39.813,98,1.02,0.98,10,10.00,0.10,541
2025-12-06 02:11:40.857,98,1.02,0.98,10,10.00,0.10,533
2025-12-06 02:11:41.907,98,1.02,0.98,10,10.00,0.10,539
2025-12-06 02:11:42.958,98,1.02,0.98,10,10.00,0.10,541
2025-12-06 02:11:44.006,98,1.02,0.98,10,10.00,0.10,536
2025-12-06 02:11:45.051,98,1.02,0.98,10,10.00,0.10,534
2025-12-06 02:11:46.093,98,1.02,0.98,10,10.00,0.10,532
2025-12-06 02:11:47.133,99,1.01,0.99,9,11.00,0.09,533
2025-12-06 02:11:48.183,99,1.01,0.99,9,11.00,0.09,539
2025-12-06 02:11:49.222,99,1.01,0.99,9,11.00,0.09,528
2025-12-06 02:11:50.265,99,1.01,0.99,9,11.00,0.09,533
2025-12-06 02:11:51.300,99,1.01,0.99,9,11.00,0.09,534
2025-12-06 02:11:52.337,99,1.01,0.99,9,11.00,0.09,528
2025-12-06 02:11:53.389,98,1.02,0.98,10,10.00,0.10,541
2025-12-06 02:11:54.443,98,1.02,0.98,10,10.00,0.10,543
2025-12-06 02:11:55.489,98,1.02,0.98,10,10.00,0.10,541
2025-12-06 02:11:56.540,98,1.02,0.98,10,10.00,0.10,546
2025-12-06 02:11:57.579,98,1.02,0.98,10,10.00,0.10,533
2025-12-06 02:11:58.627,98,1.02,0.98,10,10.00,0.10,537
2025-12-06 02:11:59.676,98,1.02,0.98,10,10.00,0.10,543
2025-12-06 02:12:00.720,98,1.02,0.98,10,10.00,0.10,533
2025-12-06 02:12:01.767,98,1.02,0.98,10,10.00,0.10,544
2025-12-06 02:12:02.813,98,1.02,0.98,10,10.00,0.10,536
2025-12-06 02:12:03.853,98,1.02,0.98,10,10.00,0.10,529
2025-12-06 02:12:04.901,98,1.02,0.98,10,10.00,0.10,538
2025-12-06 02:12:05.951,98,1.02,0.98,10,10.00,0.10,539
2025-12-06 02:12:06.998,98,1.02,0.98,10,10.00,0.10,539
2025-12-06 02:12:08.035,98,1.02,0.98,10,10.00,0.10,535
2025-12-06 02:12:09.083,98,1.02,0.98,10,10.00,0.10,544
2025-12-06 02:12:10.129,98,1.02,0.98,10,10.00,0.10,544
2025-12-06 02:12:11.160,98,1.02,0.98,10,10.00,0.10,527
2025-12-06 02:12:12.215,98,1.02,0.98,10,10.00,0.10,551
2025-12-06 02:12:13.249,98,1.02,0.98,10,10.00,0.10,533
2025-12-06 02:12:14.298,98,1.02,0.98,10,10.00,0.10,538
2025-12-06 02:12:15.358,98,1.02,0.98,10,10.00,0.10,549
2025-12-06 02:12:16.406,98,1.02,0.98,10,10.00,0.10,538
2025-12-06 02:12:17.443,98,1.02,0.98,10,10.00,0.10,526
2025-12-06 02:12:18.487,98,1.02,0.98,10,10.00,0.10,533
2025-12-06 02:12:19.538,98,1.02,0.98,10,10.00,0.10,541
2025-12-06 02:12:20.588,98,1.02,0.98,10,10.00,0.10,539
2025-12-06 02:12:21.617,98,1.02,0.98,10,10.00,0.10,527
2025-12-06 02:12:22.659,98,1.02,0.98,10,10.00,0.10,537
2025-12-06 02:12:23.701,98,1.02,0.98,10,10.00,0.10,536
2025-12-06 02:12:24.741,98,1.02,0.98,10,10.00,0.10,529
2025-12-06 02:12:25.782,98,1.02,0.98,10,10.00,0.10,530
2025-12-06 02:12:26.821,98,1.02,0.98,10,10.00,0.10,528
2025-12-06 02:12:27.861,98,1.02,0.98,10,10.00,0.10,529
2025-12-06 02:12:28.917,98,1.02,0.98,10,10.00,0.10,544
2025-12-06 02:12:29.960,98,1.02,0.98,10,10.00,0.10,540
2025-12-06 02:12:30.997,98,1.02,0.98,10,10.00,0.10,534
2025-12-06 02:12:32.042,98,1.02,0.98,10,10.00,0.10,538
2025-12-06 02:12:33.079,98,1.02,0.98,10,10.00,0.10,536
2025-12-06 02:12:34.125,98,1.02,0.98,10,10.00,0.10,536
2025-12-06 02:12:35.169,98,1.02,0.98,10,10.00,0.10,533
2025-12-06 02:12:36.215,98,1.02,0.98,10,10.00,0.10,536
2025-12-06 02:12:37.261,98,1.02,0.98,10,10.00,0.10,535
2025-12-06 02:12:38.296,98,1.02,0.98,10,10.00,0.10,525
2025-12-06 02:12:39.342,98,1.02,0.98,10,10.00,0.10,535
2025-12-06 02:12:40.385,98,1.02,0.98,10,10.00,0.10,532
2025-12-06 02:12:41.423,98,1.02,0.98,10,10.00,0.10,531
2025-12-06 02:12:42.464,98,1.02,0.98,10,10.00,0.10,530
2025-12-06 02:12:43.512,98,1.02,0.98,10,10.00,0.10,537
2025-12-06 02:12:44.554,98,1.02,0.98,10,10.00,0.10,538
2025-12-06 02:12:45.600,98,1.02,0.98,10,10.00,0.10,544
2025-12-06 02:12:46.635,98,1.02,0.98,10,10.00,0.10,532
2025-12-06 02:12:47.690,98,1.02,0.98,10,10.00,0.10,544
2025-12-06 02:12:48.730,98,1.02,0.98,10,10.00,0.10,536
2025-12-06 02:12:49.771,98,1.02,0.98,10,10.00,0.10,530
2025-12-06 02:12:50.803,98,1.02,0.98,10,10.00,0.10,531
2025-12-06 02:12:51.857,98,1.02,0.98,10,10.00,0.10,543
2025-12-06 02:12:52.905,98,1.02,0.98,10,10.00,0.10,546
2025-12-06 02:12:53.948,98,1.02,0.98,10,10.00,0.10,536
2025-12-06 02:12:54.996,98,1.02,0.98,10,10.00,0.10,546
2025-12-06 02:12:56.026,98,1.02,0.98,10,10.00,0.10,529
2025-12-06 02:12:57.072,98,1.02,0.98,10,10.00,0.10,535
2025-12-06 02:12:58.114,98,1.02,0.98,10,10.00,0.10,531
2025-12-06 02:12:59.168,98,1.02,0.98,10,10.00,0.10,543
2025-12-06 02:13:00.206,98,1.02,0.98,10,10.00,0.10,534
2025-12-06 02:13:01.239,98,1.02,0.98,10,10.00,0.10,528
2025-12-06 02:13:02.274,98,1.02,0.98,10,10.00,0.10,532
2025-12-06 02:13:03.315,98,1.02,0.98,10,10.00,0.10,533
2025-12-06 02:13:04.373,98,1.02,0.98,10,10.00,0.10,546
2025-12-06 02:13:05.434,98,1.02,0.98,10,10.00,0.10,550
2025-12-06 02:13:06.473,98,1.02,0.98,10,10.00,0.10,536
2025-12-06 02:13:07.510,98,1.02,0.98,10,10.00,0.10,529
2025-12-06 02:13:08.548,98,1.02,0.98,10,10.00,0.10,536
2025-12-06 02:13:09.599,98,1.02,0.98,10,10.00,0.10,546
2025-12-06 02:13:10.631,98,1.02,0.98,10,10.00,0.10,532
2025-12-06 02:13:11.676,98,1.02,0.98,10,10.00,0.10,539
2025-12-06 02:13:12.729,98,1.02,0.98,10,10.00,0.10,549
2025-12-06 02:13:13.781,98,1.02,0.98,10,10.00,0.10,541
2025-12-06 02:13:14.821,98,1.02,0.98,10,10.00,0.10,536
2025-12-06 02:13:15.878,98,1.02,0.98,10,10.00,0.10,547
2025-12-06 02:13:16.919,98,1.02,0.98,10,10.00,0.10,536
2025-12-06 02:13:17.975,98,1.02,0.98,10,10.00,0.10,546
2025-12-06 02:13:19.019,98,1.02,0.98,10,10.00,0.10,533
2025-12-06 02:13:20.060,98,1.02,0.98,10,10.00,0.10,530
2025-12-06 02:13:21.102,98,1.02,0.98,10,10.00,0.10,531
2025-12-06 02:13:22.155,98,1.02,0.98,10,10.00,0.10,542
2025-12-06 02:13:23.200,98,1.02,0.98,10,10.00,0.10,536
2025-12-06 02:13:24.247,98,1.02,0.98,10,10.00,0.10,536
2025-12-06 02:13:25.287,98,1.02,0.98,10,10.00,0.10,530
2025-12-06 02:13:26.319,98,1.02,0.98,10,10.00,0.10,531
2025-12-06 02:13:27.367,98,1.02,0.98,10,10.00,0.10,537
2025-12-06 02:13:28.407,98,1.02,0.98,10,10.00,0.10,529
2025-12-06 02:13:29.455,98,1.02,0.98,10,10.00,0.10,537
2025-12-06 02:13:30.495,98,1.02,0.98,10,10.00,0.10,539
2025-12-06 02:13:31.555,98,1.02,0.98,10,10.00,0.10,548
2025-12-06 02:13:32.600,98,1.02,0.98,10,10.00,0.10,535
2025-12-06 02:13:33.644,98,1.02,0.98,10,10.00,0.10,533
2025-12-06 02:13:34.697,98,1.02,0.98,10,10.00,0.10,543
2025-12-06 02:13:35.744,98,1.02,0.98,10,10.00,0.10,536
2025-12-06 02:13:36.779,98,1.02,0.98,10,10.00,0.10,524
2025-12-06 02:13:37.821,98,1.02,0.98,10,10.00,0.10,532
2025-12-06 02:13:38.862,98,1.02,0.98,10,10.00,0.10,530
2025-12-06 02:13:39.899,98,1.02,0.98,10,10.00,0.10,527
2025-12-06 02:13:40.947,98,1.02,0.98,10,10.00,0.10,537
2025-12-06 02:13:41.998,98,1.02,0.98,10,10.00,0.10,541
2025-12-06 02:13:43.041,98,1.02,0.98,10,10.00,0.10,539
2025-12-06 02:13:44.065,98,1.02,0.98,10,10.00,0.10,523
2025-12-06 02:13:45.115,99,1.01,0.99,9,11.00,0.09,538
2025-12-06 02:13:46.157,99,1.01,0.99,9,11.00,0.09,531
2025-12-06 02:13:47.206,99,1.01,0.99,9,11.00,0.09,538
2025-12-06 02:13:48.257,99,1.01,0.99,9,11.00,0.09,550
2025-12-06 02:13:49.304,99,1.01,0.99,9,11.00,0.09,537
2025-12-06 02:13:50.347,99,1.01,0.99,9,11.00,0.09,533
2025-12-06 02:13:51.383,99,1.01,0.99,9,11.00,0.09,528
2025-12-06 02:13:52.436,99,1.01,0.99,9,11.00,0.09,542
2025-12-06 02:13:53.524,99,1.01,0.99,9,11.00,0.09,532
2025-12-06 02:13:54.565,99,1.01,0.99,9,11.00,0.09,535
2025-12-06 02:13:55.620,99,1.01,0.99,9,11.00,0.09,545
2025-12-06 02:13:56.660,99,1.01,0.99,9,11.00,0.09,529
2025-12-06 02:13:57.691,99,1.01,0.99,9,11.00,0.09,528
2025-12-06 02:13:58.734,99,1.01,0.99,9,11.00,0.09,532
2025-12-06 02:13:59.770,99,1.01,0.99,9,11.00,0.09,527
2025-12-06 02:14:00.806,99,1.01,0.99,9,11.00,0.09,534
2025-12-06 02:14:01.852,99,1.01,0.99,9,11.00,0.09,535
2025-12-06 02:14:02.902,99,1.01,0.99,9,11.00,0.09,539
2025-12-06 02:14:03.946,99,1.01,0.99,9,11.00,0.09,538
2025-12-06 02:14:05.001,99,1.01,0.99,9,11.00,0.09,545
2025-12-06 02:14:06.044,99,1.01,0.99,9,11.00,0.09,537
2025-12-06 02:14:07.094,99,1.01,0.99,9,11.00,0.09,541
2025-12-06 02:14:08.125,99,1.01,0.99,9,11.00,0.09,530
2025-12-06 02:14:09.170,99,1.01,0.99,9,11.00,0.09,534
2025-12-06 02:14:10.223,99,1.01,0.99,9,11.00,0.09,542
2025-12-06 02:14:11.268,99,1.01,0.99,9,11.00,0.09,536
2025-12-06 02:14:12.306,99,1.01,0.99,9,11.00,0.09,528
2025-12-06 02:14:13.354,99,1.01,0.99,9,11.00,0.09,537
2025-12-06 02:14:14.391,99,1.01,0.99,9,11.00,0.09,530
2025-12-06 02:14:15.437,99,1.01,0.99,9,11.00,0.09,541
2025-12-06 02:14:16.475,99,1.01,0.99,9,11.00,0.09,527
2025-12-06 02:14:17.520,99,1.01,0.99,9,11.00,0.09,539
2025-12-06 02:14:18.559,99,1.01,0.99,9,11.00,0.09,537
2025-12-06 02:14:19.607,99,1.01,0.99,9,11.00,0.09,538
2025-12-06 02:14:20.646,99,1.01,0.99,9,11.00,0.09,535
2025-12-06 02:14:21.692,99,1.01,0.99,9,11.00,0.09,535
2025-12-06 02:14:22.742,99,1.01,0.99,9,11.00,0.09,539
2025-12-06 02:14:23.797,99,1.01,0.99,9,11.00,0.09,544
2025-12-06 02:14:24.848,99,1.01,0.99,9,11.00,0.09,540
2025-12-06 02:14:25.891,99,1.01,0.99,9,11.00,0.09,532
2025-12-06 02:14:26.942,99,1.01,0.99,9,11.00,0.09,540
2025-12-06 02:14:27.988,99,1.01,0.99,9,11.00,0.09,536
2025-12-06 02:14:29.031,99,1.01,0.99,9,11.00,0.09,532
2025-12-06 02:14:30.076,99,1.01,0.99,9,11.00,0.09,534
2025-12-06 02:14:31.125,99,1.01,0.99,9,11.00,0.09,538
2025-12-06 02:14:32.173,99,1.01,0.99,9,11.00,0.09,537
2025-12-06 02:14:33.231,99,1.01,0.99,9,11.00,0.09,551
2025-12-06 02:14:34.274,99,1.01,0.99,9,11.00,0.09,533
2025-12-06 02:14:35.324,99,1.01,0.99,9,11.00,0.09,539
2025-12-06 02:14:36.377,99,1.01,0.99,9,11.00,0.09,547
2025-12-06 02:14:37.433,99,1.01,0.99,9,11.00,0.09,545
2025-12-06 02:14:38.483,99,1.01,0.99,9,11.00,0.09,539
2025-12-06 02:14:39.901,99,1.01,0.99,9,11.00,0.09,550
2025-12-06 02:14:40.947,99,1.01,0.99,9,11.00,0.09,535
2025-12-06 02:14:41.992,99,1.01,0.99,9,11.00,0.09,542
2025-12-06 02:14:43.041,99,1.01,0.99,9,11.00,0.09,539
2025-12-06 02:14:44.089,99,1.01,0.99,9,11.00,0.09,545
2025-12-06 02:14:45.132,99,1.01,0.99,9,11.00,0.09,535
2025-12-06 02:14:46.169,99,1.01,0.99,9,11.00,0.09,529
2025-12-06 02:14:47.216,99,1.01,0.99,9,11.00,0.09,536
2025-12-06 02:14:48.254,99,1.01,0.99,9,11.00,0.09,532
2025-12-06 02:14:49.309,99,1.01,0.99,9,11.00,0.09,544
2025-12-06 02:14:50.357,99,1.01,0.99,9,11.00,0.09,537
2025-12-06 02:14:51.412,99,1.01,0.99,9,11.00,0.09,544
2025-12-06 02:14:52.457,99,1.01,0.99,9,11.00,0.09,544
2025-12-06 02:14:53.502,99,1.01,0.99,9,11.00,0.09,540
2025-12-06 02:14:54.546,99,1.01,0.99,9,11.00,0.09,533
2025-12-06 02:14:55.584,99,1.01,0.99,9,11.00,0.09,534
2025-12-06 02:14:56.612,99,1.01,0.99,9,11.00,0.09,526
2025-12-06 02:14:57.656,99,1.01,0.99,9,11.00,0.09,534
2025-12-06 02:14:58.698,99,1.01,0.99,9,11.00,0.09,531
2025-12-06 02:14:59.745,99,1.01,0.99,9,11.00,0.09,544
2025-12-06 02:15:00.790,99,1.01,0.99,9,11.00,0.09,540
2025-12-06 02:15:01.833,99,1.01,0.99,9,11.00,0.09,533
2025-12-06 02:15:02.873,99,1.01,0.99,9,11.00,0.09,530
2025-12-06 02:15:03.923,99,1.01,0.99,9,11.00,0.09,541
2025-12-06 02:15:04.965,99,1.01,0.99,9,11.00,0.09,533
2025-12-06 02:15:06.013,99,1.01,0.99,9,11.00,0.09,538
2025-12-06 02:15:07.053,99,1.01,0.99,9,11.00,0.09,537
2025-12-06 02:15:08.103,99,1.01,0.99,9,11.00,0.09,540
2025-12-06 02:15:09.147,99,1.01,0.99,9,11.00,0.09,534
2025-12-06 02:15:10.181,99,1.01,0.99,9,11.00,0.09,530
2025-12-06 02:15:11.222,99,1.01,0.99,9,11.00,0.09,530
2025-12-06 02:15:12.273,99,1.01,0.99,9,11.00,0.09,540
2025-12-06 02:15:13.309,99,1.01,0.99,9,11.00,0.09,535
2025-12-06 02:15:14.351,99,1.01,0.99,9,11.00,0.09,531
2025-12-06 02:15:15.398,99,1.01,0.99,9,11.00,0.09,540
2025-12-06 02:15:16.443,99,1.01,0.99,9,11.00,0.09,536
2025-12-06 02:15:17.493,99,1.01,0.99,9,11.00,0.09,539
2025-12-06 02:15:18.543,99,1.01,0.99,9,11.00,0.09,540
2025-12-06 02:15:19.591,99,1.01,0.99,9,11.00,0.09,538
2025-12-06 02:15:20.627,99,1.01,0.99,9,11.00,0.09,525
2025-12-06 02:15:21.672,99,1.01,0.99,9,11.00,0.09,537
2025-12-06 02:15:22.709,99,1.01,0.99,9,11.00,0.09,531
2025-12-06 02:15:23.756,99,1.01,0.99,9,11.00,0.09,536
2025-12-06 02:15:24.801,99,1.01,0.99,9,11.00,0.09,540
2025-12-06 02:15:25.839,99,1.01,0.99,9,11.00,0.09,534
2025-12-06 02:15:26.890,99,1.01,0.99,9,11.00,0.09,546
2025-12-06 02:15:27.941,99,1.01,0.99,9,11.00,0.09,540
2025-12-06 02:15:28.988,99,1.01,0.99,9,11.00,0.09,536
2025-12-06 02:15:30.033,99,1.01,0.99,9,11.00,0.09,535
2025-12-06 02:15:31.081,99,1.01,0.99,9,11.00,0.09,540
2025-12-06 02:15:32.160,99,1.01,0.99,9,11.00,0.09,568
2025-12-06 02:15:33.192,99,1.01,0.99,9,11.00,0.09,531
2025-12-06 02:15:34.232,99,1.01,0.99,9,11.00,0.09,529
2025-12-06 02:15:35.272,99,1.01,0.99,9,11.00,0.09,531
2025-12-06 02:15:36.316,99,1.01,0.99,9,11.00,0.09,533
2025-12-06 02:15:37.347,99,1.01,0.99,9,11.00,0.09,523
2025-12-06 02:15:38.381,99,1.01,0.99,9,11.00,0.09,530
2025-12-06 02:15:39.423,99,1.01,0.99,9,11.00,0.09,531
2025-12-06 02:15:40.476,99,1.01,0.99,9,11.00,0.09,542
2025-12-06 02:15:41.514,99,1.01,0.99,9,11.00,0.09,536
2025-12-06 02:15:42.556,99,1.01,0.99,9,11.00,0.09,533
2025-12-06 02:15:43.602,99,1.01,0.99,9,11.00,0.09,539
2025-12-06 02:15:44.647,99,1.01,0.99,9,11.00,0.09,534
2025-12-06 02:15:45.699,99,1.01,0.99,9,11.00,0.09,542
2025-12-06 02:15:46.738,99,1.01,0.99,9,11.00,0.09,536
2025-12-06 02:15:47.782,99,1.01,0.99,9,11.00,0.09,538
2025-12-06 02:15:48.831,99,1.01,0.99,9,11.00,0.09,542
2025-12-06 02:15:49.877,99,1.01,0.99,9,11.00,0.09,536
2025-12-06 02:15:50.921,99,1.01,0.99,9,11.00,0.09,534
2025-12-06 02:15:51.973,99,1.01,0.99,9,11.00,0.09,542
2025-12-06 02:15:53.014,99,1.01,0.99,9,11.00,0.09,540
2025-12-06 02:15:54.045,99,1.01,0.99,9,11.00,0.09,528
2025-12-06 02:15:55.087,99,1.01,0.99,9,11.00,0.09,531
2025-12-06 02:15:56.127,99,1.01,0.99,9,11.00,0.09,529
2025-12-06 02:15:57.163,99,1.01,0.99,9,11.00,0.09,535
2025-12-06 02:15:58.203,99,1.01,0.99,9,11.00,0.09,532
2025-12-06 02:15:59.252,99,1.01,0.99,9,11.00,0.09,538
2025-12-06 02:16:00.309,99,1.01,0.99,9,11.00,0.09,554
2025-12-06 02:16:01.351,99,1.01,0.99,9,11.00,0.09,539
2025-12-06 02:16:02.390,99,1.01,0.99,9,11.00,0.09,536
2025-12-06 02:16:03.431,99,1.01,0.99,9,11.00,0.09,540
2025-12-06 02:16:04.481,99,1.01,0.99,9,11.00,0.09,540
2025-12-06 02:16:05.527,99,1.01,0.99,9,11.00,0.09,535
2025-12-06 02:16:06.564,99,1.01,0.99,9,11.00,0.09,526
2025-12-06 02:16:07.599,99,1.01,0.99,9,11.00,0.09,532
2025-12-06 02:16:08.652,99,1.01,0.99,9,11.00,0.09,534
2025-12-06 02:16:09.703,99,1.01,0.99,9,11.00,0.09,540
2025-12-06 02:16:10.745,99,1.01,0.99,9,11.00,0.09,531
2025-12-06 02:16:11.789,99,1.01,0.99,9,11.00,0.09,538
2025-12-06 02:16:12.827,99,1.01,0.99,9,11.00,0.09,528
2025-12-06 02:16:13.873,99,1.01,0.99,9,11.00,0.09,542
2025-12-06 02:16:14.912,99,1.01,0.99,9,11.00,0.09,532
2025-12-06 02:16:15.969,99,1.01,0.99,9,11.00,0.09,547
2025-12-06 02:16:17.009,99,1.01,0.99,9,11.00,0.09,529
2025-12-06 02:16:18.062,99,1.01,0.99,9,11.00,0.09,542
2025-12-06 02:16:19.105,99,1.01,0.99,9,11.00,0.09,533
2025-12-06 02:16:20.142,99,1.01,0.99,9,11.00,0.09,527
2025-12-06 02:16:21.188,99,1.01,0.99,9,11.00,0.09,535
2025-12-06 02:16:22.228,99,1.01,0.99,9,11.00,0.09,536
2025-12-06 02:16:23.264,99,1.01,0.99,9,11.00,0.09,534
2025-12-06 02:16:24.315,99,1.01,0.99,9,11.00,0.09,542
2025-12-06 02:16:25.355,99,1.01,0.99,9,11.00,0.09,532
2025-12-06 02:16:26.399,99,1.01,0.99,9,11.00,0.09,533
2025-12-06 02:16:27.444,100,1.00,1.00,8,12.00,0.08,542
2025-12-06 02:16:28.476,100,1.00,1.00,8,12.00,0.08,525
2025-12-06 02:16:29.532,100,1.00,1.00,8,12.00,0.08,545
2025-12-06 02:16:30.580,100,1.00,1.00,8,12.00,0.08,537
2025-12-06 02:16:31.628,100,1.00,1.00,8,12.00,0.08,538
2025-12-06 02:16:32.674,100,1.00,1.00,8,12.00,0.08,536
2025-12-06 02:16:33.720,100,1.00,1.00,8,12.00,0.08,535
2025-12-06 02:16:34.758,100,1.00,1.00,8,12.00,0.08,527
2025-12-06 02:16:35.796,100,1.00,1.00,8,12.00,0.08,535
2025-12-06 02:16:36.843,100,1.00,1.00,8,12.00,0.08,536
2025-12-06 02:16:37.895,100,1.00,1.00,8,12.00,0.08,546
2025-12-06 02:16:38.934,100,1.00,1.00,8,12.00,0.08,534
2025-12-06 02:16:39.982,100,1.00,1.00,8,12.00,0.08,544
2025-12-06 02:16:41.026,100,1.00,1.00,8,12.00,0.08,533
2025-12-06 02:16:42.071,100,1.00,1.00,8,12.00,0.08,540
2025-12-06 02:16:43.117,100,1.00,1.00,8,12.00,0.08,536
2025-12-06 02:16:44.166,100,1.00,1.00,8,12.00,0.08,538
2025-12-06 02:16:45.208,100,1.00,1.00,8,12.00,0.08,531
2025-12-06 02:16:46.254,100,1.00,1.00,8,12.00,0.08,535
2025-12-06 02:16:47.306,100,1.00,1.00,8,12.00,0.08,541
2025-12-06 02:16:48.351,100,1.00,1.00,8,12.00,0.08,535
2025-12-06 02:16:49.388,100,1.00,1.00,8,12.00,0.08,532
2025-12-06 02:16:50.435,100,1.00,1.00,8,12.00,0.08,536
2025-12-06 02:16:51.472,100,1.00,1.00,8,12.00,0.08,526
2025-12-06 02:16:52.510,100,1.00,1.00,8,12.00,0.08,528
2025-12-06 02:16:53.556,100,1.00,1.00,8,12.00,0.08,537
2025-12-06 02:16:54.608,100,1.00,1.00,8,12.00,0.08,541
2025-12-06 02:16:55.646,100,1.00,1.00,8,12.00,0.08,527
2025-12-06 02:16:56.686,100,1.00,1.00,8,12.00,0.08,530
2025-12-06 02:16:57.726,100,1.00,1.00,8,12.00,0.08,529
2025-12-06 02:16:58.758,100,1.00,1.00,8,12.00,0.08,529
2025-12-06 02:16:59.796,100,1.00,1.00,8,12.00,0.08,527
2025-12-06 02:17:00.832,100,1.00,1.00,8,12.00,0.08,531
2025-12-06 02:17:01.876,100,1.00,1.00,8,12.00,0.08,533
2025-12-06 02:17:02.916,100,1.00,1.00,8,12.00,0.08,530
2025-12-06 02:17:03.954,100,1.00,1.00,8,12.00,0.08,533
2025-12-06 02:17:04.992,100,1.00,1.00,8,12.00,0.08,528
2025-12-06 02:17:06.044,100,1.00,1.00,8,12.00,0.08,541
2025-12-06 02:17:07.083,100,1.00,1.00,8,12.00,0.08,533
2025-12-06 02:17:08.125,100,1.00,1.00,8,12.00,0.08,536
2025-12-06 02:17:09.171,100,1.00,1.00,8,12.00,0.08,536
2025-12-06 02:17:10.215,100,1.00,1.00,8,12.00,0.08,533
2025-12-06 02:17:11.257,100,1.00,1.00,8,12.00,0.08,541
2025-12-06 02:17:12.299,100,1.00,1.00,8,12.00,0.08,532
2025-12-06 02:17:13.349,100,1.00,1.00,8,12.00,0.08,540
2025-12-06 02:17:14.404,100,1.00,1.00,8,12.00,0.08,544
2025-12-06 02:17:15.447,100,1.00,1.00,8,12.00,0.08,540
2025-12-06 02:17:16.477,97,1.03,0.97,11,9.00,0.11,528
2025-12-06 02:17:17.523,97,1.03,0.97,11,9.00,0.11,535
2025-12-06 02:17:18.579,97,1.03,0.97,11,9.00,0.11,545
2025-12-06 02:17:19.613,97,1.03,0.97,11,9.00,0.11,532
2025-12-06 02:17:20.657,97,1.03,0.97,11,9.00,0.11,536
2025-12-06 02:17:21.702,97,1.03,0.97,11,9.00,0.11,534
2025-12-06 02:17:22.755,97,1.03,0.97,11,9.00,0.11,539
2025-12-06 02:17:23.802,97,1.03,0.97,11,9.00,0.11,536
2025-12-06 02:17:24.853,97,1.03,0.97,11,9.00,0.11,541
2025-12-06 02:17:25.904,97,1.03,0.97,11,9.00,0.11,540
2025-12-06 02:17:26.944,97,1.03,0.97,11,9.00,0.11,529
2025-12-06 02:17:27.983,97,1.03,0.97,11,9.00,0.11,529
2025-12-06 02:17:29.032,97,1.03,0.97,11,9.00,0.11,538
2025-12-06 02:17:30.067,97,1.03,0.97,11,9.00,0.11,524
2025-12-06 02:17:31.111,98,1.02,0.98,10,10.00,0.10,533
2025-12-06 02:17:32.166,98,1.02,0.98,10,10.00,0.10,544
2025-12-06 02:17:33.207,98,1.02,0.98,10,10.00,0.10,530
2025-12-06 02:17:34.253,98,1.02,0.98,10,10.00,0.10,536
2025-12-06 02:17:35.296,98,1.02,0.98,10,10.00,0.10,532
2025-12-06 02:17:36.329,98,1.02,0.98,10,10.00,0.10,526
2025-12-06 02:17:37.368,98,1.02,0.98,10,10.00,0.10,528
2025-12-06 02:17:38.423,98,1.02,0.98,10,10.00,0.10,548
2025-12-06 02:17:39.467,98,1.02,0.98,10,10.00,0.10,533
2025-12-06 02:17:40.509,98,1.02,0.98,10,10.00,0.10,539
2025-12-06 02:17:41.543,98,1.02,0.98,10,10.00,0.10,531
2025-12-06 02:17:42.583,98,1.02,0.98,10,10.00,0.10,528
2025-12-06 02:17:43.623,98,1.02,0.98,10,10.00,0.10,530
2025-12-06 02:17:44.666,98,1.02,0.98,10,10.00,0.10,532
2025-12-06 02:17:45.719,98,1.02,0.98,10,10.00,0.10,541
2025-12-06 02:17:46.768,97,1.03,0.97,11,9.00,0.11,539
2025-12-06 02:17:47.822,95,1.05,0.95,13,7.50,0.13,543
2025-12-06 02:17:48.867,95,1.05,0.95,13,7.50,0.13,535
2025-12-06 02:17:49.911,96,1.04,0.96,13,8.00,0.12,533
2025-12-06 02:17:50.960,97,1.03,0.97,11,9.00,0.11,538
