timestamp,team_1_yes,team_1_no,team_2_yes,team_2_no
2025-12-10T20:29:16.761440+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:29:23.526715+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:29:29.796395+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:29:46.022599+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:29:56.826691+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:30:18.762790+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:30:25.616311+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:30:32.587101+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:30:44.597168+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:30:56.242755+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:31:08.272517+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:31:34.309498+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:31:45.140710+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:31:56.771847+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:32:13.113082+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:32:24.961963+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:32:45.484856+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:32:51.275556+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:33:06.061663+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:33:11.987143+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:33:18.871146+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:33:24.717166+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:33:35.801097+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:33:47.576368+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:34:03.337563+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:34:10.034315+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:34:26.122189+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:34:37.041243+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:34:48.992803+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:34:55.383683+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:35:00.906906+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:35:07.532042+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:35:24.243168+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:35:40.428589+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:35:51.551786+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:36:03.126407+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:36:09.485510+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:36:25.724946+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:36:37.304115+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:36:42.758401+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:36:59.628193+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:37:15.845634+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:37:22.178144+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:37:27.593946+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:37:33.818189+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:37:40.126372+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:37:51.888863+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:37:58.632902+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:38:04.930801+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:38:11.790420+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:38:18.236816+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:38:24.246873+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:38:31.047754+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:38:37.026150+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:38:43.030693+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:38:48.119096+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:38:54.903187+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:39:01.532308+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:39:07.883545+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:39:14.361217+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:39:19.942937+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:39:26.231868+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:39:32.935487+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:39:44.288224+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:39:50.770929+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:39:57.179478+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:40:03.619923+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:40:10.304761+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:40:16.667614+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:40:27.754806+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:40:32.576622+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:40:38.318636+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:40:44.165506+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:40:50.585360+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:40:56.196077+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:41:01.633648+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:41:07.985418+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:41:14.742341+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:41:21.120944+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:41:32.889733+00:00,0.5000,0.5100,0.5200,0.5000
