timestamp,team_one_name,team_two_name,moneyline_team_one_maker_percent_odds,moneyline_team_one_taker_percent_odds,moneyline_team_two_maker_percent_odds,moneyline_team_two_taker_percent_odds,spread_1_5_outcome_one_maker_percent_odds,spread_1_5_outcome_one_taker_percent_odds,spread_1_5_outcome_two_maker_percent_odds,spread_1_5_outcome_two_taker_percent_odds,spread_neg1_5_outcome_one_maker_percent_odds,spread_neg1_5_outcome_one_taker_percent_odds,spread_neg1_5_outcome_two_maker_percent_odds,spread_neg1_5_outcome_two_taker_percent_odds,total_5_5_over_maker_percent_odds,total_5_5_over_taker_percent_odds,total_5_5_under_maker_percent_odds,total_5_5_under_taker_percent_odds,total_6_5_over_maker_percent_odds,total_6_5_over_taker_percent_odds,total_6_5_under_maker_percent_odds,total_6_5_under_taker_percent_odds
2025-12-11T06:14:27.068730,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:14:27.068730,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:14:27.068730,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:14:30.751831,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:14:30.751831,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:14:30.751831,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:14:30.751831,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:14:34.408380,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:14:34.408380,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:14:34.408380,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:14:34.408380,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:14:38.078066,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:14:38.078066,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:14:38.078066,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:14:38.078066,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:14:41.770556,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:14:41.770556,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:14:41.770556,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:14:41.770556,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:14:45.463223,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:14:45.463223,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:14:45.463223,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:14:45.463223,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:14:49.153748,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:14:49.153748,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:14:49.153748,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:14:49.153748,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:14:52.816732,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:14:52.816732,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:14:52.816732,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:14:52.816732,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:14:56.501621,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:14:56.501621,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:14:56.501621,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:14:56.501621,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:15:00.253453,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:15:00.253453,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:15:00.253453,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:15:00.253453,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:15:04.144814,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:15:04.144814,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:15:04.144814,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:15:04.144814,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:15:07.832018,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:15:07.832018,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:15:07.832018,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:15:07.832018,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:15:11.558965,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:15:11.558965,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:15:11.558965,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:15:11.558965,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:15:15.220194,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:15:15.220194,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:15:15.220194,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:15:15.220194,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:15:18.884914,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:15:18.884914,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:15:18.884914,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:15:18.884914,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:15:22.549433,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:15:22.549433,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:15:22.549433,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:15:22.549433,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:15:26.263931,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:15:26.263931,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:15:26.263931,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:15:26.263931,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:15:29.938526,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:15:29.938526,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:15:29.938526,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:15:29.938526,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:15:33.741689,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:15:33.741689,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:15:33.741689,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:15:33.741689,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:15:37.424343,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:15:37.424343,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:15:37.424343,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:15:37.424343,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:15:41.092053,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:15:41.092053,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:15:41.092053,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:15:41.092053,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:15:44.837322,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:15:44.837322,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:15:44.837322,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:15:44.837322,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:15:48.488175,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:15:48.488175,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:15:48.488175,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:15:48.488175,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:15:52.143705,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:15:52.143705,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:15:52.143705,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:15:52.143705,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:15:55.793424,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:15:55.793424,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:15:55.793424,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:15:55.793424,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:15:59.868556,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:15:59.868556,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:15:59.868556,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:15:59.868556,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:16:03.846761,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:16:03.846761,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:16:03.846761,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:16:03.846761,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:16:07.547787,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:16:07.547787,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:16:07.547787,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:16:07.547787,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:16:11.251890,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:16:11.251890,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:16:11.251890,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:16:11.251890,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:16:14.972504,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:16:14.972504,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:16:14.972504,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:16:14.972504,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:16:18.998072,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:16:18.998072,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:16:18.998072,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:16:18.998072,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:16:22.701848,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:16:22.701848,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:16:22.701848,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:16:22.701848,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:16:26.362488,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:16:26.362488,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:16:26.362488,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:16:26.362488,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:16:30.065154,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:16:30.065154,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:16:30.065154,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:16:30.065154,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:16:33.848221,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:16:33.848221,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:16:33.848221,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:16:33.848221,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:16:37.537383,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:16:37.537383,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:16:37.537383,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:16:37.537383,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:16:41.221280,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:16:41.221280,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:16:41.221280,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:16:41.221280,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:16:44.917985,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:16:44.917985,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:16:44.917985,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:16:44.917985,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:16:48.599656,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:16:48.599656,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:16:48.599656,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:16:48.599656,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:16:52.269768,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:16:52.269768,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:16:52.269768,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:16:52.269768,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:16:55.931511,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:16:55.931511,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:16:55.931511,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:16:55.931511,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:16:59.577538,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:16:59.577538,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:16:59.577538,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:16:59.577538,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:17:03.340481,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:17:03.340481,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:17:03.340481,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:17:03.340481,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:17:07.004774,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:17:07.004774,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:17:07.004774,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:17:07.004774,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:17:10.734245,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:17:10.734245,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:17:10.734245,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:17:10.734245,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:17:14.426165,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:17:14.426165,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:17:14.426165,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:17:14.426165,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:17:18.113059,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:17:18.113059,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:17:18.113059,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:17:18.113059,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:17:21.789699,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:17:21.789699,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:17:21.789699,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:17:21.789699,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:17:26.232143,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:17:26.232143,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:17:26.232143,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:17:26.232143,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:17:29.886169,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:17:29.886169,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:17:29.886169,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:17:29.886169,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:17:33.615611,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:17:33.615611,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
2025-12-11T06:17:33.615611,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,51.12,48.88,39.38,60.62,,,,
2025-12-11T06:17:33.615611,Calgary Flames,Detroit Red Wings,,,,,,,,,,,,,,,,,44.62,55.38,54.62,45.38
2025-12-11T06:17:37.304706,Calgary Flames,Detroit Red Wings,49.25,50.75,50.0,50.0,,,,,,,,,,,,,,,,
2025-12-11T06:17:37.304706,Calgary Flames,Detroit Red Wings,,,,,,,,,27.88,72.12,69.38,30.63,,,,,,,,
